season,player_id,display_name,touches,bucket,age,games_current,ppg_current,pts_current,games_next_eff,ppg_next_eff,pts_next_eff,vanished
2012,00-0024332,Leon Washington,27,<150,30,11.0,2.4909090909090907,27.4,0,0.0,0.0,True
2004,00-0019808,Kenny Watson,50,<150,26,15.0,4.126666666666667,61.9,0,0.0,0.0,True
2017,00-0031793,Terrell Watson,5,<150,24,5.0,0.16,0.8,0,0.0,0.0,True
2001,00-0017322,Ricky Watters,83,<150,32,5.0,11.9,59.5,0,0.0,0.0,True
2014,00-0030985,Trey Watts,10,<150,23,4.0,1.95,7.8,0,0.0,0.0,True
2012,00-0027007,Chris Wells,89,<150,24,8.0,6.85,54.8,0,0.0,0.0,True
2002,00-0021223,Jonathan Wells,206,200-249,23,16.0,5.16875,82.7,0,0.0,0.0,True
2017,00-0030668,Charcandrick West,45,<150,26,12.0,6.1000000000000005,73.2,0,0.0,0.0,True
2017,00-0031375,Terrance West,41,<150,26,5.0,5.62,28.1,0,0.0,0.0,True
2010,00-0021216,Brian Westbrook,93,<150,31,13.0,7.3076923076923075,95.0,0,0.0,0.0,True
2004,00-0017486,Tyrone Wheatley,100,<150,32,8.0,9.9375,79.5,0,0.0,0.0,True
2009,00-0024260,LenDale White,67,<150,25,13.0,2.815384615384616,36.6,0,0.0,0.0,True
2004,00-0019057,Jamel White,33,<150,26,10.0,1.63,16.3,0,0.0,0.0,True
2020,00-0031062,James White,84,<150,28,14.0,8.328571428571427,116.6,0,0.0,0.0,True
2011,00-0028071,Johnny White,13,<150,23,4.0,1.125,4.5,0,0.0,0.0,True
2024,00-0037256,Rachaad White,195,150-199,25,15.0,13.306666666666668,199.6,17.0,8.411764705882353,143.0,False
2024,00-0038040,Zamir White,71,<150,25,8.0,3.6625,29.3,5.0,1.92,9.6,False
2017,00-0029731,Fozzy Whittaker,12,<150,28,8.0,2.1875,17.5,0,0.0,0.0,True
2019,00-0035596,Kerrith Whyte,25,<150,23,6.0,2.35,14.1,0,0.0,0.0,True
2002,00-0019614,Michael Wiley,35,<150,24,16.0,3.1375,50.2,0,0.0,0.0,True
2020,00-0034400,Jordan Wilkins,96,<150,26,12.0,5.125,61.5,0,0.0,0.0,True
2015,00-0031055,Andre Williams,89,<150,23,16.0,2.225,35.6,0,0.0,0.0,True
2022,00-0036950,Avery Williams,35,<150,24,14.0,2.571428571428572,36.0,0,0.0,0.0,True
2011,00-0023440,Cadillac Williams,101,<150,29,11.0,5.763636363636364,63.4,0,0.0,0.0,True
2019,00-0030874,Damien Williams,141,<150,27,11.0,12.827272727272726,141.1,0,0.0,0.0,True
2022,00-0034301,Darrel Williams,25,<150,27,5.0,4.220000000000001,21.1,0,0.0,0.0,True
2016,00-0024242,DeAngelo Williams,116,<150,33,8.0,12.5125,100.1,0,0.0,0.0,True
2005,00-0021979,Domanick Williams,269,250-299,25,11.0,18.572727272727278,204.3,0,0.0,0.0,True
2003,00-0017915,Ricky Williams,442,350+,26,16.0,17.01875,272.3,0,0.0,0.0,True
2024,00-0033948,Jamaal Williams,57,<150,29,13.0,2.853846153846154,37.1,0,0.0,0.0,True
2024,00-0036997,Javonte Williams,191,150-199,24,17.0,9.288235294117648,157.9,16.0,15.175,242.8,False
2016,00-0032975,Jonathan Williams,28,<150,22,8.0,1.55,12.4,0,0.0,0.0,True
2015,00-0032152,Karlos Williams,104,<150,22,11.0,11.3,124.3,0,0.0,0.0,True
2011,00-0027214,Keiland Williams,66,<150,25,12.0,3.641666666666667,43.7,0,0.0,0.0,True
2017,00-0030117,Kerwynn Williams,130,<150,26,15.0,4.526666666666667,67.9,0,0.0,0.0,True
2024,00-0037840,Kyren Williams,350,350+,24,16.0,17.00625,272.1,17.0,15.488235294117649,263.3,False
2005,00-0017892,Moe Williams,21,<150,31,5.0,3.04,15.2,0,0.0,0.0,True
2003,00-0020739,Ricky Williams,70,<150,25,8.0,8.4,67.2,0,0.0,0.0,True
2012,00-0027976,Ryan Williams,65,<150,22,5.0,4.76,23.8,0,0.0,0.0,True
2005,00-0022538,Shaud Williams,62,<150,25,14.0,3.192857142857143,44.7,0,0.0,0.0,True
2023,00-0035291,Trayveon Williams,22,<150,26,14.0,1.0642857142857145,14.9,0,0.0,0.0,True
2021,00-0036457,Ty'Son Williams,44,<150,25,7.0,5.985714285714286,41.9,0,0.0,0.0,True
2013,00-0029251,David Wilson,46,<150,22,5.0,3.88,19.4,0,0.0,0.0,True
2024,00-0038797,Emanuel Wilson,114,<150,25,17.0,5.647058823529412,96.0,16.0,5.90625,94.5,False
2024,00-0034115,Jeff Wilson,19,<150,29,7.0,1.5142857142857142,10.6,0,0.0,0.0,True
2018,00-0034621,Shaun Wilson,9,<150,23,5.0,1.28,6.4,0,0.0,0.0,True
2014,00-0030247,George Winn,19,<150,24,5.0,1.46,7.3,0,0.0,0.0,True
2011,00-0022821,Michael Turner,318,300-349,29,16.0,14.3625,229.8,16.0,10.9875,175.8,False
2023,00-0038622,Deuce Vaughn,30,<150,22,6.0,2.5,15.0,5.0,2.3600000000000003,11.8,False
2022,00-0036450,Ke'Shawn Vaughn,20,<150,25,5.0,2.04,10.2,5.0,1.28,6.4,False
2016,00-0027994,Shane Vereen,44,<150,27,5.0,7.640000000000001,38.2,15.0,5.58,83.7,False
2023,00-0038134,Kenneth Walker III,248,200-249,23,15.0,13.293333333333331,199.4,11.0,16.472727272727273,181.2,False
2005,00-0022770,Derrick Ward,37,<150,25,10.0,1.56,15.6,0,0.0,0.0,True
2016,00-0031682,Terron Ward,32,<150,24,5.0,3.44,17.2,4.0,3.825,15.3,False
2011,00-0024559,D.J. Ware,73,<150,26,15.0,4.3133333333333335,64.7,14.0,2.0785714285714287,29.1,False
2016,00-0030414,Spencer Ware,247,200-249,25,14.0,13.842857142857143,193.8,0,0.0,0.0,True
2023,00-0037228,Jaylen Warren,210,200-249,25,17.0,11.552941176470588,196.4,15.0,8.273333333333333,124.1,False
2019,00-0032940,DeAndre Washington,144,<150,26,16.0,7.61875,121.9,4.0,4.275,17.1,False
2018,00-0032450,Dwayne Washington,27,<150,24,4.0,3.85,15.4,4.0,1.9,7.6,False
2014,00-0024332,Leon Washington,35,<150,32,11.0,5.054545454545455,55.6,0,0.0,0.0,True
2002,00-0019808,Kenny Watson,148,<150,24,15.0,8.18,122.7,0,0.0,0.0,True
2011,00-0027007,Chris Wells,255,250-299,23,14.0,12.564285714285717,175.9,8.0,6.85,54.8,False
2005,00-0021223,Jonathan Wells,112,<150,26,13.0,7.415384615384616,96.4,0,0.0,0.0,True
2016,00-0030668,Charcandrick West,116,<150,25,15.0,6.2733333333333325,94.1,12.0,6.1000000000000005,73.2,False
2016,00-0031375,Terrance West,227,200-249,25,16.0,10.6875,171.0,5.0,5.62,28.1,False
2009,00-0021216,Brian Westbrook,86,<150,30,8.0,10.3125,82.5,13.0,7.3076923076923075,95.0,False
2003,00-0017486,Tyrone Wheatley,171,150-199,31,15.0,7.453333333333333,111.8,8.0,9.9375,79.5,False
2008,00-0024260,LenDale White,205,200-249,24,16.0,10.74375,171.9,13.0,2.815384615384616,36.6,False
2003,00-0019057,Jamel White,116,<150,25,16.0,7.05625,112.9,10.0,1.63,16.3,False
2019,00-0031062,James White,139,<150,27,15.0,13.493333333333334,202.4,14.0,8.328571428571427,116.6,False
2023,00-0037256,Rachaad White,336,300-349,24,17.0,15.758823529411764,267.9,15.0,13.306666666666668,199.6,False
2023,00-0038040,Zamir White,119,<150,24,13.0,5.684615384615385,73.9,8.0,3.6625,29.3,False
2016,00-0029731,Fozzy Whittaker,82,<150,27,16.0,4.50625,72.1,8.0,2.1875,17.5,False
2001,00-0019614,Michael Wiley,50,<150,23,15.0,3.773333333333333,56.6,16.0,3.1375,50.2,False
2022,00-0034400,Jordan Wilkins,19,<150,28,4.0,3.675,14.7,0,0.0,0.0,True
2014,00-0031055,Andre Williams,235,200-249,22,16.0,9.06875,145.1,16.0,2.225,35.6,False
2010,00-0023440,Cadillac Williams,171,150-199,28,16.0,8.825,141.2,11.0,5.763636363636364,63.4,False
2021,00-0030874,Damien Williams,56,<150,29,10.0,6.07,60.7,0,0.0,0.0,True
2021,00-0034301,Darrel Williams,191,150-199,26,17.0,11.529411764705882,196.0,5.0,4.220000000000001,21.1,False
2015,00-0024242,DeAngelo Williams,240,200-249,32,16.0,14.5875,233.4,8.0,12.5125,100.1,False
2004,00-0021979,Domanick Williams,370,350+,24,15.0,21.506666666666668,322.6,11.0,18.572727272727278,204.3,False
2005,00-0017915,Ricky Williams,185,150-199,28,12.0,11.216666666666669,134.6,0,0.0,0.0,True
2023,00-0033948,Jamaal Williams,124,<150,28,13.0,4.676923076923076,60.8,13.0,2.853846153846154,37.1,False
2023,00-0036997,Javonte Williams,264,250-299,23,16.0,11.2125,179.4,17.0,9.288235294117648,157.9,False
2019,00-0032975,Jonathan Williams,54,<150,25,4.0,10.1,40.4,0,0.0,0.0,True
2010,00-0027214,Keiland Williams,104,<150,24,14.0,8.857142857142858,124.0,12.0,3.641666666666667,43.7,False
2016,00-0030117,Kerwynn Williams,19,<150,25,4.0,7.325,29.3,15.0,4.526666666666667,67.9,False
2023,00-0037840,Kyren Williams,260,250-299,23,12.0,21.25,255.0,16.0,17.00625,272.1,False
2004,00-0017892,Moe Williams,51,<150,30,13.0,6.492307692307692,84.4,5.0,3.04,15.2,False
2004,00-0022538,Shaud Williams,45,<150,24,4.0,8.4,33.6,14.0,3.192857142857143,44.7,False
2020,00-0035291,Trayveon Williams,31,<150,23,6.0,3.6166666666666663,21.7,0,0.0,0.0,True
2012,00-0029251,David Wilson,75,<150,21,14.0,5.514285714285714,77.2,5.0,3.88,19.4,False
2023,00-0038797,Emanuel Wilson,18,<150,24,5.0,2.96,14.8,17.0,5.647058823529412,96.0,False
2023,00-0034115,Jeff Wilson,55,<150,28,9.0,4.588888888888889,41.3,7.0,1.5142857142857142,10.6,False
2010,00-0022821,Michael Turner,346,300-349,28,16.0,14.1,225.6,16.0,14.3625,229.8,False
2021,00-0036450,Ke'Shawn Vaughn,40,<150,24,6.0,6.1000000000000005,36.6,5.0,2.04,10.2,False
2015,00-0027994,Shane Vereen,120,<150,26,16.0,9.9,158.4,5.0,7.640000000000001,38.2,False
2022,00-0038134,Kenneth Walker III,255,250-299,22,15.0,13.5,202.5,15.0,13.293333333333331,199.4,False
2010,00-0022770,Derrick Ward,58,<150,30,14.0,4.914285714285714,68.8,5.0,5.48,27.4,False
2015,00-0031682,Terron Ward,38,<150,23,10.0,3.18,31.8,5.0,3.44,17.2,False
2010,00-0024559,D.J. Ware,27,<150,25,7.0,3.0,21.0,15.0,4.3133333333333335,64.7,False
2015,00-0030414,Spencer Ware,78,<150,24,9.0,9.2,82.8,14.0,13.842857142857143,193.8,False
2022,00-0037228,Jaylen Warren,105,<150,24,16.0,5.83125,93.3,17.0,11.552941176470588,196.4,False
2018,00-0032940,DeAndre Washington,31,<150,25,8.0,1.425,11.4,16.0,7.61875,121.9,False
2017,00-0032450,Dwayne Washington,22,<150,23,5.0,1.56,7.8,4.0,3.85,15.4,False
2011,00-0024332,Leon Washington,63,<150,29,16.0,2.85,45.6,11.0,2.4909090909090907,27.4,False
2008,00-0019808,Kenny Watson,17,<150,30,7.0,1.2714285714285716,8.9,0,0.0,0.0,True
2010,00-0027007,Chris Wells,121,<150,22,13.0,4.93076923076923,64.1,14.0,12.564285714285717,175.9,False
2004,00-0021223,Jonathan Wells,93,<150,25,13.0,6.076923076923077,79.0,13.0,7.415384615384616,96.4,False
2015,00-0030668,Charcandrick West,180,150-199,24,13.0,10.215384615384616,132.8,15.0,6.2733333333333325,94.1,False
2015,00-0031375,Terrance West,66,<150,24,8.0,3.15,25.2,16.0,10.6875,171.0,False
2008,00-0021216,Brian Westbrook,287,250-299,29,14.0,19.25714285714286,269.6,8.0,10.3125,82.5,False
2002,00-0017486,Tyrone Wheatley,120,<150,30,14.0,5.214285714285714,73.0,15.0,7.453333333333333,111.8,False
2007,00-0024260,LenDale White,324,300-349,23,16.0,11.0125,176.2,16.0,10.74375,171.9,False
2002,00-0019057,Jamel White,169,150-199,24,14.0,12.37142857142857,173.2,16.0,7.05625,112.9,False
2018,00-0031062,James White,181,150-199,26,16.0,17.2875,276.6,15.0,13.493333333333334,202.4,False
2022,00-0037256,Rachaad White,179,150-199,23,16.0,8.75625,140.1,17.0,15.758823529411764,267.9,False
2022,00-0038040,Zamir White,17,<150,23,11.0,0.6363636363636364,7.0,13.0,5.684615384615385,73.9,False
2015,00-0029731,Fozzy Whittaker,37,<150,26,13.0,2.707692307692308,35.2,16.0,4.50625,72.1,False
2019,00-0034400,Jordan Wilkins,58,<150,25,12.0,4.5,54.0,12.0,5.125,61.5,False
2009,00-0023440,Cadillac Williams,238,200-249,27,16.0,10.90625,174.5,16.0,8.825,141.2,False
2018,00-0030874,Damien Williams,73,<150,26,10.0,9.86,98.6,11.0,12.827272727272726,141.1,False
2020,00-0034301,Darrel Williams,57,<150,25,13.0,4.1923076923076925,54.5,17.0,11.529411764705882,196.0,False
2014,00-0024242,DeAngelo Williams,67,<150,31,6.0,4.883333333333334,29.3,16.0,14.5875,233.4,False
2003,00-0021979,Domanick Williams,285,250-299,23,14.0,16.228571428571428,227.2,15.0,21.506666666666668,322.6,False
2011,00-0017915,Ricky Williams,121,<150,34,16.0,4.60625,73.7,0,0.0,0.0,True
2022,00-0033948,Jamaal Williams,274,250-299,27,17.0,13.3,226.1,13.0,4.676923076923076,60.8,False
2022,00-0036997,Javonte Williams,63,<150,22,4.0,10.5,42.0,16.0,11.2125,179.4,False
2022,00-0032975,Jonathan Williams,44,<150,28,7.0,3.742857142857143,26.2,0,0.0,0.0,True
2015,00-0030117,Kerwynn Williams,29,<150,24,5.0,4.36,21.8,4.0,7.325,29.3,False
2022,00-0037840,Kyren Williams,44,<150,22,8.0,3.8125,30.5,12.0,21.25,255.0,False
2003,00-0017892,Moe Williams,239,200-249,29,16.0,15.0875,241.4,13.0,6.492307692307692,84.4,False
2022,00-0035291,Trayveon Williams,8,<150,25,4.0,2.0,8.0,14.0,1.0642857142857145,14.9,False
2022,00-0034115,Jeff Wilson,198,150-199,27,16.0,9.90625,158.5,9.0,4.588888888888889,41.3,False
2009,00-0022821,Michael Turner,183,150-199,27,11.0,13.78181818181818,151.6,16.0,14.1,225.6,False
2020,00-0036450,Ke'Shawn Vaughn,31,<150,23,6.0,3.883333333333333,23.3,6.0,6.1000000000000005,36.6,False
2014,00-0027994,Shane Vereen,148,<150,25,16.0,10.3625,165.8,16.0,9.9,158.4,False
2009,00-0022770,Derrick Ward,135,<150,29,14.0,6.742857142857143,94.4,14.0,4.914285714285714,68.8,False
2009,00-0024559,D.J. Ware,16,<150,24,4.0,3.95,15.8,7.0,3.0,21.0,False
2017,00-0032940,DeAndre Washington,91,<150,24,15.0,5.666666666666667,85.0,8.0,1.425,11.4,False
2016,00-0032450,Dwayne Washington,100,<150,22,11.0,4.427272727272728,48.7,5.0,1.56,7.8,False
2010,00-0024332,Leon Washington,36,<150,28,14.0,3.6357142857142857,50.9,16.0,2.85,45.6,False
2007,00-0019808,Kenny Watson,230,200-249,29,15.0,13.573333333333332,203.6,7.0,1.2714285714285716,8.9,False
2009,00-0027007,Chris Wells,188,150-199,21,16.0,8.975,143.6,13.0,4.93076923076923,64.1,False
2014,00-0031375,Terrance West,182,150-199,23,14.0,8.05,112.7,8.0,3.15,25.2,False
2007,00-0021216,Brian Westbrook,368,350+,28,15.0,24.69333333333333,370.4,14.0,19.25714285714286,269.6,False
2001,00-0017486,Tyrone Wheatley,100,<150,29,11.0,7.245454545454546,79.7,14.0,5.214285714285714,73.0,False
2006,00-0024260,LenDale White,75,<150,22,13.0,3.4153846153846152,44.4,16.0,11.0125,176.2,False
2001,00-0019057,Jamel White,170,150-199,23,16.0,10.39375,166.3,14.0,12.37142857142857,173.2,False
2017,00-0031062,James White,99,<150,25,14.0,9.571428571428571,134.0,16.0,17.2875,276.6,False
2014,00-0029731,Fozzy Whittaker,37,<150,25,8.0,4.6875,37.5,13.0,2.707692307692308,35.2,False
2018,00-0034400,Jordan Wilkins,76,<150,24,13.0,4.623076923076924,60.1,12.0,4.5,54.0,False
2008,00-0023440,Cadillac Williams,70,<150,26,6.0,9.766666666666667,58.6,16.0,10.90625,174.5,False
2017,00-0030874,Damien Williams,66,<150,25,10.0,5.96,59.6,10.0,9.86,98.6,False
2019,00-0034301,Darrel Williams,56,<150,24,9.0,7.533333333333333,67.8,13.0,4.1923076923076925,54.5,False
2013,00-0024242,DeAngelo Williams,227,200-249,30,15.0,10.906666666666666,163.6,6.0,4.883333333333334,29.3,False
2010,00-0017915,Ricky Williams,178,150-199,33,16.0,7.15,114.4,16.0,4.60625,73.7,False
2021,00-0033948,Jamaal Williams,179,150-199,26,13.0,9.215384615384616,119.8,17.0,13.3,226.1,False
2021,00-0036997,Javonte Williams,246,200-249,21,17.0,12.052941176470588,204.9,4.0,10.5,42.0,False
2021,00-0032975,Jonathan Williams,21,<150,27,5.0,4.14,20.7,7.0,3.742857142857143,26.2,False
2014,00-0030117,Kerwynn Williams,55,<150,23,4.0,6.925,27.7,5.0,4.36,21.8,False
2002,00-0017892,Moe Williams,111,<150,28,16.0,9.80625,156.9,16.0,15.0875,241.4,False
2021,00-0034115,Jeff Wilson,86,<150,26,6.0,8.583333333333334,51.5,16.0,9.90625,158.5,False
2008,00-0022821,Michael Turner,383,350+,26,16.0,17.375,278.0,11.0,13.78181818181818,151.6,False
2013,00-0027994,Shane Vereen,91,<150,24,8.0,16.8125,134.5,16.0,10.3625,165.8,False
2008,00-0022770,Derrick Ward,223,200-249,28,16.0,12.11875,193.9,14.0,6.742857142857143,94.4,False
2016,00-0032940,DeAndre Washington,104,<150,23,13.0,6.553846153846154,85.2,15.0,5.666666666666667,85.0,False
2009,00-0024332,Leon Washington,86,<150,27,7.0,8.442857142857143,59.1,14.0,3.6357142857142857,50.9,False
2006,00-0019808,Kenny Watson,48,<150,28,15.0,4.2733333333333325,64.1,15.0,13.573333333333332,203.6,False
2006,00-0021216,Brian Westbrook,317,300-349,27,15.0,22.040000000000003,330.6,15.0,24.69333333333333,370.4,False
2016,00-0031062,James White,99,<150,24,16.0,10.10625,161.7,14.0,9.571428571428571,134.0,False
2013,00-0029731,Fozzy Whittaker,49,<150,24,9.0,6.266666666666667,56.4,8.0,4.6875,37.5,False
2007,00-0023440,Cadillac Williams,57,<150,25,4.0,9.875,39.5,6.0,9.766666666666667,58.6,False
2016,00-0030874,Damien Williams,58,<150,24,15.0,6.226666666666668,93.4,10.0,5.96,59.6,False
2012,00-0024242,DeAngelo Williams,186,150-199,29,16.0,8.875,142.0,15.0,10.906666666666666,163.6,False
2009,00-0017915,Ricky Williams,276,250-299,32,16.0,15.48125,247.7,16.0,7.15,114.4,False
2020,00-0033948,Jamaal Williams,150,150-199,25,14.0,9.107142857142858,127.5,13.0,9.215384615384616,119.8,False
2001,00-0017892,Moe Williams,88,<150,27,13.0,5.4692307692307685,71.1,16.0,9.80625,156.9,False
2020,00-0034115,Jeff Wilson,139,<150,25,11.0,12.936363636363636,142.3,6.0,8.583333333333334,51.5,False
2007,00-0022821,Michael Turner,75,<150,25,14.0,2.942857142857143,41.2,16.0,17.375,278.0,False
2012,00-0027994,Shane Vereen,70,<150,23,11.0,6.363636363636363,70.0,8.0,16.8125,134.5,False
2007,00-0022770,Derrick Ward,151,150-199,27,8.0,15.7625,126.1,16.0,12.11875,193.9,False
2008,00-0024332,Leon Washington,123,<150,26,16.0,11.41875,182.7,7.0,8.442857142857143,59.1,False
2005,00-0021216,Brian Westbrook,218,200-249,26,12.0,19.0,228.0,15.0,22.040000000000003,330.6,False
2015,00-0031062,James White,62,<150,23,12.0,10.216666666666669,122.6,16.0,10.10625,161.7,False
2006,00-0023440,Cadillac Williams,255,250-299,24,14.0,9.242857142857144,129.4,4.0,9.875,39.5,False
2015,00-0030874,Damien Williams,37,<150,23,13.0,3.4692307692307693,45.1,15.0,6.226666666666668,93.4,False
2011,00-0024242,DeAngelo Williams,171,150-199,28,16.0,9.6625,154.6,16.0,8.875,142.0,False
2008,00-0017915,Ricky Williams,190,150-199,31,16.0,8.90625,142.5,16.0,15.48125,247.7,False
2019,00-0033948,Jamaal Williams,146,<150,24,14.0,10.45,146.3,14.0,9.107142857142858,127.5,False
2019,00-0034115,Jeff Wilson,30,<150,24,8.0,5.8625,46.9,11.0,12.936363636363636,142.3,False
2006,00-0022821,Michael Turner,83,<150,24,13.0,5.376923076923077,69.9,14.0,2.942857142857143,41.2,False
2007,00-0024332,Leon Washington,107,<150,25,15.0,8.669333333333332,130.04,16.0,11.41875,182.7,False
2004,00-0021216,Brian Westbrook,251,250-299,25,13.0,21.23846153846154,276.1,12.0,19.0,228.0,False
2005,00-0023440,Cadillac Williams,310,300-349,23,14.0,12.707142857142856,177.9,14.0,9.242857142857144,129.4,False
2014,00-0030874,Damien Williams,57,<150,22,12.0,4.825,57.9,13.0,3.4692307692307693,45.1,False
2010,00-0024242,DeAngelo Williams,98,<150,27,6.0,9.566666666666666,57.4,16.0,9.6625,154.6,False
2002,00-0017915,Ricky Williams,430,350+,25,16.0,22.5375,360.6,16.0,17.01875,272.3,False
2018,00-0033948,Jamaal Williams,148,<150,23,16.0,7.15,114.4,14.0,10.45,146.3,False
2018,00-0034115,Jeff Wilson,78,<150,23,6.0,7.399999999999999,44.4,8.0,5.8625,46.9,False
2005,00-0022821,Michael Turner,57,<150,23,11.0,4.681818181818182,51.5,13.0,5.376923076923077,69.9,False
2006,00-0024332,Leon Washington,176,150-199,24,15.0,9.433333333333334,141.5,15.0,8.669333333333332,130.04,False
2003,00-0021216,Brian Westbrook,154,150-199,24,15.0,14.033333333333331,210.5,13.0,21.23846153846154,276.1,False
2009,00-0024242,DeAngelo Williams,245,200-249,26,13.0,15.7,204.1,6.0,9.566666666666666,57.4,False
2001,00-0017915,Ricky Williams,373,350+,24,16.0,16.6,265.6,16.0,22.5375,360.6,False
2017,00-0033948,Jamaal Williams,178,150-199,22,14.0,10.2,142.8,16.0,7.15,114.4,False
2002,00-0021216,Brian Westbrook,55,<150,23,14.0,2.707142857142857,37.9,15.0,14.033333333333331,210.5,False
2008,00-0024242,DeAngelo Williams,296,250-299,25,16.0,19.25625,308.1,13.0,15.7,204.1,False
2007,00-0024242,DeAngelo Williams,168,150-199,24,16.0,8.6125,137.8,16.0,19.25625,308.1,False
2006,00-0024242,DeAngelo Williams,154,150-199,23,13.0,9.723076923076924,126.4,16.0,8.6125,137.8,False
2009,00-0025480,Garrett Wolfe,24,<150,25,6.0,3.533333333333333,21.2,0,0.0,0.0,True
2017,00-0026019,Danny Woodhead,47,<150,32,8.0,7.325,58.6,0,0.0,0.0,True
2007,00-0025498,Dwayne Wright,32,<150,24,10.0,1.21,12.1,0,0.0,0.0,True
2010,00-0022288,Jason Wright,14,<150,28,8.0,1.875,15.0,0,0.0,0.0,True
2024,00-0039874,Jaylen Wright,71,<150,21,13.0,2.0538461538461537,26.7,9.0,5.355555555555556,48.2,False
2007,00-0025615,DeShawn Wynn,59,<150,24,7.0,8.657142857142857,60.6,0,0.0,0.0,True
2019,00-0032209,T.J. Yeldon,30,<150,26,4.0,7.425,29.7,0,0.0,0.0,True
2008,00-0024549,Selvin Young,64,<150,25,8.0,4.8625,38.9,0,0.0,0.0,True
2018,00-0031665,Zach Zenner,62,<150,27,7.0,8.157142857142857,57.1,0,0.0,0.0,True
2004,00-0018501,Amos Zereoue,151,150-199,28,15.0,8.393333333333334,125.9,0,0.0,0.0,True
2008,00-0025480,Garrett Wolfe,15,<150,24,5.0,1.38,6.9,6.0,3.533333333333333,21.2,False
2013,00-0026019,Danny Woodhead,182,150-199,28,16.0,13.81875,221.1,0,0.0,0.0,True
2009,00-0022288,Jason Wright,12,<150,27,10.0,2.8,28.0,8.0,1.875,15.0,False
2018,00-0032209,T.J. Yeldon,159,150-199,25,14.0,12.264285714285714,171.7,4.0,7.425,29.7,False
2007,00-0024549,Selvin Young,175,150-199,24,15.0,9.0,135.0,8.0,4.8625,38.9,False
2017,00-0031665,Zach Zenner,14,<150,26,7.0,1.2285714285714284,8.6,7.0,8.157142857142857,57.1,False
2003,00-0018501,Amos Zereoue,172,150-199,27,16.0,7.89375,126.3,15.0,8.393333333333334,125.9,False
2007,00-0025480,Garrett Wolfe,40,<150,23,9.0,3.2444444444444445,29.2,5.0,1.38,6.9,False
2015,00-0026019,Danny Woodhead,178,150-199,30,16.0,15.19375,243.1,0,0.0,0.0,True
2008,00-0022288,Jason Wright,45,<150,26,12.0,4.341666666666667,52.1,10.0,2.8,28.0,False
2017,00-0032209,T.J. Yeldon,79,<150,24,10.0,8.77,87.7,14.0,12.264285714285714,171.7,False
2016,00-0031665,Zach Zenner,106,<150,25,11.0,8.454545454545455,93.0,7.0,1.2285714285714284,8.6,False
2002,00-0018501,Amos Zereoue,235,200-249,26,16.0,10.76875,172.3,16.0,7.89375,126.3,False
2012,00-0026019,Danny Woodhead,116,<150,27,15.0,10.446666666666664,156.7,16.0,13.81875,221.1,False
2007,00-0022288,Jason Wright,84,<150,25,15.0,5.260000000000001,78.9,12.0,4.341666666666667,52.1,False
2016,00-0032209,T.J. Yeldon,180,150-199,23,15.0,9.18,137.7,10.0,8.77,87.7,False
2015,00-0031665,Zach Zenner,19,<150,24,4.0,2.275,9.1,11.0,8.454545454545455,93.0,False
2001,00-0018501,Amos Zereoue,98,<150,25,13.0,6.1923076923076925,80.5,16.0,10.76875,172.3,False
2011,00-0026019,Danny Woodhead,95,<150,26,14.0,5.671428571428572,79.4,15.0,10.446666666666664,156.7,False
